 userID,Track,artist,genre,  City  ,time,Day

7496C275,You Are Not Alone,,easy,Moscow,20:40:02,Monday

6F81439E,,,,Saint-Petersburg,08:48:16,Wednesday

E78E5BF,Et tu danses avec lui,Vedett,pop,Moscow,13:59:06,Monday

B65485E2,Infortunium,One More Word,rock,Moscow,09:10:45,Friday

56C5176C,Разных цветов,LOTTU G,rusrap,Moscow,14:56:07,Friday

78219B8B,Сукажизнь,,rusrap,Saint-Petersburg,20:35:24,Friday

2AE59AA4,Stein,Clueso,alternative,Moscow,08:16:28,Monday

1251E16A,嘴巴嘟嘟,刘子璇,pop,Moscow,20:10:52,Friday

39341E4D,Antelope Canyon,Jim Morrison,easy,Saint-Petersburg,14:29:48,Monday

24FB22D4,Grandiose,Get Dead,rock,Moscow,14:37:52,Wednesday

E38FA711,Overflow,Joyous Celebration,gospel,Moscow,08:34:48,Friday

C365129B,India,Babert,dance,Moscow,20:42:57,Friday

7E2307C1,Sky,Audion,techno,Saint-Petersburg,21:39:53,Wednesday

A271BA92,Get Me Through The Night,Trevor Moran,pop,Moscow,14:01:55,Monday

9D823ED4,15 Sleeps,KO:YU,dance,Saint-Petersburg,09:45:45,Friday

25E35024,Turtle Power,Teenage Mutant Ninjas,pop,Saint-Petersburg,13:52:20,Friday

92A4AFED,Non ti avevo ma ti ho perso,Sherol Dos Santos,pop,Moscow,13:58:38,Friday

58FC20C5,Elements,,techno,Saint-Petersburg,20:46:34,Friday

F4317086,THROUGH THE BARRICADES,No Horizons pres. Sheema,dance,Saint-Petersburg,09:47:32,Wednesday

E2AA3D6F,I'm the Man to Be,EL VY,indie,Moscow,13:10:37,Monday

A4D318E4,Stay In My Life,NCT (TAEIL TAEYONG DOYOUNG),soundtrack,Moscow,13:27:04,Monday

5366E775,Shegavicha Rana,Pandit. Ajit Kadkade,world,Moscow,21:28:48,Friday

D5116958,My Radio Talks To Me,Planet P Project,progressive,Saint-Petersburg,21:27:13,Friday

61F8302,Una Notte Speciale,Italian Allstars,pop,Moscow,09:48:00,Wednesday

7CC0DF8E,Take This Christmas,Chuck Eaton,pop,Moscow,08:42:44,Friday

41F52FA6,Ręce W Górę,Future Folk,pop,Moscow,14:47:26,Monday

D0B8DF70,Небо на двоих,,pop,Saint-Petersburg,09:48:07,Wednesday

B568D97F,How Did I Let U Go,Lenzman,dance,Saint-Petersburg,20:20:02,Monday

48717E9,Дорожная песня,Трио «Лилэ»,film,Saint-Petersburg,14:03:11,Friday

778F082C,Butterfly Kisses,Karen Campbell,latin,Moscow,09:43:37,Friday

26AD44D4,I Swear,Hip-hop & Rap,hip,Moscow,14:19:07,Monday

7584FBA,Celoso,Lele Pons,latin,Moscow,08:08:17,Wednesday

FAA37785,Blue,Eclipse,country,Moscow,20:13:56,Wednesday

FC9C5927,Брату,Николай Адамов,pop,Moscow,21:18:57,Wednesday

9CEFD763,Chore,Groove Kings,blues,Saint-Petersburg,21:13:52,Wednesday

E801E6BE,Fast Lane,Alvar & Millas,dance,Moscow,08:16:53,Friday

8F9CA01,Imnxtamess,scarlxrd,rock,Moscow,13:26:04,Monday

29AF3D50,I Feel Electric,Rubies,deep,Moscow,13:26:14,Friday

32D9F42E,City-Zen,Process,electronic,Saint-Petersburg,14:39:53,Monday

EB7C9B6,,,pop,Saint-Petersburg,14:56:07,Wednesday

FE0640DB,Sugar Sugar,Rock'N Soul,pop,Moscow,20:49:57,Monday

1FA71CD2,Utroskabet,Hej Matematik,pop,Moscow,13:06:15,Wednesday

DB9478C8,What's New Scooby Doo,Scary Time,holiday,Moscow,14:06:41,Wednesday

D388FC2A,At the Night's End,,dance,Moscow,13:24:17,Friday

4F67603A,Super Saiyan,Ted E,electronic,Moscow,20:18:11,Friday

4AFAA2F6,,,pop,Moscow,14:41:36,Friday

B47A80A6,How Do I Live,Trisha Yearwood,country,Moscow,20:03:37,Wednesday

4B533E3,Spirit,Kwesta,hip,Saint-Petersburg,21:56:14,Monday

4BFC1E22,,,,Saint-Petersburg,20:34:29,Wednesday

D3613F0A,Ready Or Not,Lords Of The Underground,hip,Moscow,13:05:31,Wednesday

67AA9AD8,Feel Alone,,dance,Saint-Petersburg,14:51:14,Monday

C669AE31,Serenade,DJG Symphony Orchestra,classical,Saint-Petersburg,20:28:44,Wednesday

245ECB54,Goldberg-Variationen BWV 988: Variation No. 10,Michal Mašek,classical,Moscow,21:32:26,Monday

2F3E2FBA,Не зови не слышу,,ruspop,Moscow,08:24:40,Wednesday

756D8207,Safe To Say,Vanna,posthardcore,Moscow,21:08:38,Wednesday

D1B6DCB6,Holy,Wolf Colony,electronic,Saint-Petersburg,21:43:50,Friday

871B1731,Emergency,Paz,electronic,Moscow,13:29:20,Friday

3138C56D,Upminster Kid,,rock,Saint-Petersburg,14:34:27,Monday

50871583,Молодая,ЯК-40,pop,Saint-Petersburg,20:37:00,Wednesday

4907A5E1,The Sacking Of The Vedrafjord,Mael Mórdha,folkmetal,Saint-Petersburg,13:24:59,Friday

A0FD23D9,Again I Could Open My Heart to You I Thank You - Und wieder konnte ich mein Herz für dich öffnen ich danke dir,Joachim Goerke,ambient,Saint-Petersburg,14:10:27,Wednesday

22E38CC6,Devote,Notize,dance,Moscow,14:56:34,Wednesday

80CBCD6,Revolution Blues,Neil Young,rock,Moscow,21:11:44,Wednesday

C702FEEA,Flow,Sam Paganini,dance,Moscow,08:51:14,Friday

F2F9FD8,By a Thread,Mediks,electronic,Moscow,08:27:31,Monday

79D87051,SI 14,Alessandra Celletti,classical,Moscow,20:17:06,Friday

D0A96F8C,The Sidewinder,Lee Morgan,jazz,Moscow,14:48:51,Wednesday

8253592D,Drum&Bass,姚雷,world,Moscow,09:35:02,Friday

7C174DF1,Landshut,Andreas Henneberg,tech,Moscow,20:57:28,Wednesday

8D5B0546,Bum Bum Bum,Cass McCombs,indie,Moscow,20:41:02,Monday

D3BF8C1D,Searching,DJ Artak,dance,Moscow,14:57:26,Monday

B7FBF9ED,Fast Shadow,Wu-Tang Clan,pop,Saint-Petersburg,08:57:02,Monday

E56EA31,New Sailor,Mads Björn,pop,Moscow,14:08:52,Wednesday

5BD1C08E,Чайка,Partsvaniya,local,Saint-Petersburg,08:59:05,Friday

502CB979,Giochi proibiti,Reddy Bobbio,ambient,Moscow,20:38:36,Wednesday

D7D78FDB,Nonchalant,A Boogie Wit da Hoodie,rap,Moscow,21:41:34,Monday

97F1FD7E,Kolme Michelin tähtee,Kube,rap,Moscow,08:48:06,Wednesday

B0B01119,Karachana,Men-D,dance,Saint-Petersburg,14:42:20,Friday

1AB3CD8E,Я за тобой пойду,,spiritual,Moscow,21:52:15,Friday

938E553B,Sagittarius,Aidoru,alternative,Moscow,20:00:49,Wednesday

1E643654,Демоны,,rusrap,Moscow,20:23:50,Monday

A610BFC3,Yara Bandı,Soner Sarıkabadayı ,pop,Moscow,13:40:11,Monday

A7CDA9DB,Hülyam,Davut Guloglu,pop,Moscow,13:06:11,Monday

E059B0E7,We Came To A Funk Ya,Fred Wesley & The Horny Horns Featuring Maceo Parker,rnb,Saint-Petersburg,13:34:58,Wednesday

5DBC3EE4,Unity of Cultures,,electronic,Saint-Petersburg,08:31:37,Wednesday

2A67B506,Heartbreak Woman,Hurriganes,pop,Moscow,08:50:47,Friday

814091B5,Cold Light of Morning,Solwake,rock,Moscow,21:52:21,Monday

B7B27193,La Regina (Saltarello),Avis Dei,classical,Moscow,13:55:32,Friday

21FE41E8,Beg Your Pardon,Bryan Kearney,trance,Moscow,08:56:48,Friday

CE56A2CF,Там где клён шумит,Oleg Dementyev,folk,Moscow,21:45:07,Wednesday

AA8268C6,Beautiful War,,dance,Moscow,08:55:31,Monday

E924D4AD,Liebe mich,Bettelprinz,rock,Saint-Petersburg,20:38:09,Monday

831D54FC,First Love,Lost Kings,electronic,Moscow,14:37:49,Wednesday

C5A48D56,Сердце любить должно,Янина Бразайтене,pop,Moscow,14:28:53,Wednesday

3D7CA16F,Au coeur de Lutece,Hayce Lemsi,rap,Moscow,20:05:28,Friday

7170EFE0,Rebel in Me,Brett Myers,country,Moscow,08:47:36,Friday

7DF42BC5,Librium,,dance,Saint-Petersburg,13:51:45,Monday

A700DABA,Вдвоём,Fabio,rusrap,Moscow,08:31:04,Friday

C81238A7,Danny Boy,Kevin Pike,jazz,Moscow,22:00:08,Monday

3E4BFAA7,How High the Moon,JATP All Stars,jazz,Saint-Petersburg,09:37:57,Monday

977885E2,Mr. Saxobeat,Loreen Harris,rnb,Moscow,13:56:33,Monday

A8AE9169,,,,Moscow,08:40:20,Monday

2021B771,They Said,KANITA,pop,Saint-Petersburg,09:58:46,Friday

B40C122C,Kumushki,Kalinka,world,Moscow,09:47:20,Monday

7B598CC9,July (feat. Drake),Jhene Aiko,hip,Moscow,20:00:53,Friday

F2DC32D1,Belly Dance,Zardi,dance,Moscow,14:29:29,Friday

4DF4EAC9,Piano Trio No. 2 in E-Flat Major Op. 100 D. 929: II. Andante con moto,,classical,Saint-Petersburg,20:18:51,Monday

3B633747,Promise,A.N.Jell,k-pop,Moscow,20:00:46,Friday

493DBD77,Lover's Way,Ania,folk,Moscow,20:30:27,Monday

5E2BF473,L'amour c'est comme un jour,Jean-Claude Pascal,pop,Moscow,09:08:03,Friday

458184FE,Радио,Огнелёт,rusrock,Moscow,20:17:21,Friday

373AECC1,take you home,slenderbodies,alternative,Moscow,09:32:22,Monday

ECB9ED60,Bride of Eros,The World To Come,metal,Moscow,14:06:36,Monday

51C77384,Drowning,Mario,rnb,Saint-Petersburg,13:25:40,Monday

6B18F737,Daylight Ghosts,Craig Taborn,conjazz,Moscow,09:38:44,Monday

F060028F,As Long As You Are Mine,Michael J. Scott,easy,Moscow,09:23:22,Monday

4786699,Red Wine,HIGH HØØPS,hip,Saint-Petersburg,13:01:44,Friday

F41A78F6,The Journey,Aevion,dance,Moscow,09:42:28,Friday

A0639294,Romanian Folk Dances BB 68: I. Jocul cu bata (Arr. for Violin and Piano),Бела Барток,classical,Moscow,09:55:22,Monday

AB059E57,The Chalice (O Vas Nobile),Emily Van Evera,pop,Moscow,09:58:18,Wednesday

11959E51,Comedown,Dani Sbert,techno,Moscow,20:59:27,Monday

B1EFC05A,Lost,MADDEE,pop,Saint-Petersburg,21:07:10,Wednesday

8EC40EC7,Closer,Slow Magic,electronic,Moscow,08:02:21,Friday

24DA2DE8,Beyond the Void,Arkana,electronic,Saint-Petersburg,14:40:39,Wednesday

A96750DE,Youth,Rendez-Vous,alternative,Moscow,20:50:13,Wednesday

C5D1C8FF,Rumble Room,,rock,Moscow,13:26:13,Friday

49E44853,Planet of Drums,,electronic,Moscow,21:48:20,Monday

7E7DF7BE,Dance with Me,J. Tyler,pop,Moscow,14:00:10,Wednesday

9E63E389,The Orgy,Basil Poledouris,film,Saint-Petersburg,14:57:49,Wednesday

789B19AF,It's a Fine Day,Scot & Millfield feat. GLN,dance,Moscow,08:02:37,Monday

71299DD7,Beautiful & Fragile,Dan Caplen,rnb,Moscow,08:27:30,Monday

A8AE9169,,,,Moscow,08:48:50,Friday

CE1F660B,Historias De Amor,Cupido,dance,Moscow,22:00:25,Monday

DDA17724,Токсово - гимн 70-м,Трибунал Наталии Медведевой,rusrock,Saint-Petersburg,20:57:39,Monday

3EB264E,Outro Zone,Paul Brown,urban,Moscow,08:51:11,Friday

966C9D99,Outlaw,It's Different,electronic,Moscow,21:10:36,Friday

88DCC959,Rng,BABI JOKA,hip,Moscow,14:57:36,Friday

39AA16CE,Hold Tight,900 Miles,alternative,Saint-Petersburg,09:15:28,Monday

6A4C453E,Sea and Soul,Vladi Strecker,electronic,Saint-Petersburg,14:30:56,Wednesday

D8413B5D,Искрами,6 Wings,rusrock,Saint-Petersburg,13:23:14,Friday

8E57879D,Revel in Flesh,Revel In Flesh,rock,Moscow,14:55:01,Friday

A6C6C8D3,Бабушка бабушка куда ты идёшь,фольклорный ансамбль ДК Горняк,folk,Moscow,20:14:03,Wednesday

E3B7EC27,7abba,NiKo,hip,Moscow,14:15:00,Friday

E792C958,La La La,MattRach,pop,Saint-Petersburg,13:59:43,Wednesday

8100454C,Mozart: Missa brevis in G K.49 - 6. Agnus Dei,Edith Mathis,classical,Moscow,08:58:47,Monday

D4EF8189,ББН,Грязь,alternative,Saint-Petersburg,14:45:56,Monday

D08723D2,Afterparty,KAN,ruspop,Saint-Petersburg,09:11:02,Wednesday

7421780C,Always,,,Moscow,08:40:19,Friday

8F4AC96F,Ленинград,Крылья Дождя,rusrock,Saint-Petersburg,20:40:07,Wednesday

C26FF599,Do Me Now,Buraka Som Sistema,electronic,Moscow,14:28:18,Monday

3157F323,Rochelle,Flower In My Lung,postrock,Moscow,14:13:34,Friday

4EE29854,El Paso de la Bailerina,Alexander Abreu & Havana D' Primera,latin,Moscow,13:37:39,Friday

3678FF33,Free For All,Sami Baha,electronic,Saint-Petersburg,08:29:49,Monday

EEB2FA4F,Ludella,Arthur Gunter,blues,Saint-Petersburg,13:37:37,Monday

9E2C9E74,Hyph Mngo,Joy Orbison,dubstep,Saint-Petersburg,14:47:26,Friday

C26B4B1,How of Life,,psychedelic,Moscow,14:33:49,Monday

ABED6CDA,Obsession,ConKi,dance,Moscow,21:35:54,Monday

4D5891D,Let the Beat Go On,Eurodance Greatest Hits,pop,Saint-Petersburg,08:30:48,Wednesday

CF4623EF,Little Grey Home In The West,Jeanette MacDonald and Nelson Eddy,opera,Moscow,20:46:42,Wednesday

A26D240B,Ride For You,Danity Kane,pop,Saint-Petersburg,14:40:25,Friday

E8176FF9,This Is Who We Are,Hawthorne Heights,posthardcore,Saint-Petersburg,13:28:52,Friday

F454A6E2,Break My Back,Ashnikko,rnb,Saint-Petersburg,20:20:25,Monday

ADE6BEAE,Fury,Online Killer,electronic,Moscow,21:14:27,Monday

E43C2F0F,Cephalic Ingestion of Newborn Chunks,Ecchymosis,rock,Moscow,13:12:27,Friday

BE762D06,Врать,Franco,rusrap,Moscow,20:20:18,Wednesday

DB49E31E,"Ах эта девушка (Из к/ф ""Я встретил девушку"")",Рашид Бейбутов,ruspop,Saint-Petersburg,14:18:19,Wednesday

77720A64,Kalinifta,Walter Suray,dance,Saint-Petersburg,09:28:40,Monday

71481AA5,Лучшая девушка в СССР,Нож для Frau Müller,electronic,Moscow,09:24:33,Friday

EB32DB61,Tonight,Buddha Sounds,reggae,Moscow,21:37:24,Friday

3AB1E7B5,S.O.S.,Hilton McRae,classical,Moscow,21:43:52,Friday

3B5863DE,State of Emergency,Keznamdi,reggae,Moscow,14:10:41,Wednesday

8EC4EADF,Black & White,Mariami,urban,Moscow,13:18:44,Friday

A368BD80,Poverty Die,Olamide,world,Moscow,08:52:47,Monday

98150FC9,Shot Me Down,Jason Born,electronic,Moscow,09:00:45,Monday

4E64D4F8,Nichts zu verlieren,PULS,pop,Moscow,14:12:45,Wednesday

458CBFF7,Currency (feat. Sergey Golovin),Modern Day Babylon,rock,Moscow,09:53:30,Friday

EF2F537F,Brain,,rnb,Moscow,21:31:59,Monday

A1A3D776,My Perfect Storm,Media Lab,metal,Saint-Petersburg,09:28:51,Monday

D37EC98,Sophia so Far,Goodnight Radio,rock,Moscow,08:03:16,Friday

BE8CA446,MZ,Sascha Funke,dance,Saint-Petersburg,21:22:17,Monday

A395ACD0,Paul Killed Laura Palmer,Collapse.Rebuild.,postrock,Saint-Petersburg,08:20:11,Friday

F0E25446,Sky Falls Down,OceanLab,dance,Saint-Petersburg,20:59:43,Monday

96F25FFC,ABCDEFG,Alison Gold,pop,Saint-Petersburg,09:06:32,Wednesday

FB7D84AC,Believe,Riversun,rock,Moscow,14:49:14,Friday

F8645FBC,Pasodoble,Mat Mathews,jazz,Saint-Petersburg,21:16:40,Wednesday

E5EAC9E1,Tainted Love,Gloria Jones,pop,Moscow,13:33:22,Monday

8D91F03F,Last Chance,Colony 5,electronic,Saint-Petersburg,20:38:24,Wednesday

1DC3AFB,Разожги во мне пламя,Malika,ruspop,Moscow,20:41:18,Monday

D1A1D763,Allegro,Kurbeti,world,Moscow,13:08:06,Monday

3BB43EA,Du Jobbar Skift,Steam On,blues,Moscow,20:18:52,Wednesday

CB825EBB,Electro Player,2mb,house,Moscow,20:25:41,Friday

56A743A6,La Dosis Perfecta (En Vivo),Panteón Rococó,latin,Moscow,14:47:24,Friday

9CA30B6F,Márquez: Danzón No.2,Simón Bolívar Youth Orchestra of Venezuela,classical,Moscow,13:38:37,Friday

FD511F9C,Cuba,Edoardo Bennato,rock,Moscow,13:39:20,Monday

FD6524DE,Soulful Dress,Sugar Pie DeSanto,pop,Saint-Petersburg,09:54:57,Monday

6D473743,Aromat,Ivan Valeev,ruspop,Moscow,20:05:10,Wednesday

A21EE186,Cantabile,Heinrich Schiff,classical,Moscow,09:34:16,Wednesday

8B7310E1,We Play for Keeps,A Tragic Setback,metal,Saint-Petersburg,20:08:31,Wednesday

5305893E,Foolish Freilach,The Jewish Sound Orchestra,world,Moscow,14:57:39,Friday

B0DD5FD6,Cha Cha Slide,Jumping Jacks Superstars,dance,Saint-Petersburg,20:02:53,Friday

904E0ED1,Волк-дурень. Часть 1,Борис Иванов,fairytail,Moscow,14:48:29,Monday

1333482A,Some Say the Devil Is Dead,Derek Warfield & The Young Wolfe Tones,folk,Moscow,09:18:40,Monday

BA7D957E,Куплеты Мефистофеля,,folk,Moscow,20:38:37,Wednesday

17AB44B2,Snuff Machinery (Extended),SITD,industrial,Moscow,21:22:04,Friday

39DA43B,Reunited (Room 47),Destini Beard & Midnight Syndicate,classical,Moscow,13:27:00,Wednesday

80C77A31,Fire In The Sky,Vada,dance,Moscow,21:19:43,Friday

7DC88284,Bad Mama Jama,Carl Carlton,pop,Saint-Petersburg,13:57:14,Friday

31BC9362,Im Sorry,Brenda Lee,pop,Saint-Petersburg,09:10:02,Friday

78807D5D,I Write Sins Not Tragedies (MTV VMA Performance 2006),Panic! At The Disco,rock,Saint-Petersburg,08:43:30,Monday

FBE191F5,Moving Mountains,Thrice,posthardcore,Saint-Petersburg,13:02:28,Monday

81319A4,Lonely Soul,Unkle Adams,hip,Moscow,21:16:45,Friday

11AB3399,(Everything I Do) I Do It for You,Kyllian Mathieu,pop,Moscow,09:06:49,Monday

38C71E9E,Room 723,Tyus,rnb,Moscow,21:34:01,Monday

77C38789,Crazy Little G's,L.V.,hip,Moscow,14:53:40,Friday

9C8D5B02,Drei Lilien - Version 4,Elbert Hasselmann,folk,Moscow,14:34:10,Monday

44C0B228,Suddenly,Creed,alternative,Moscow,21:04:55,Friday

725C1798,Sweet Revenge,Chris Cornell,pop,Saint-Petersburg,20:57:59,Wednesday

46377B37,If This Is the End,Lakshmi,pop,Moscow,13:50:48,Monday

96306CB7,Do You Hear What I Hear?,The Polyphonic Spree,holiday,Moscow,13:15:19,Monday

7E5AC494,Dynamic Duo (Vocal),,hip,Saint-Petersburg,20:01:52,Monday

88E2FE4F,Rillo Talk,Wild Child,rock,Moscow,08:47:36,Wednesday

F85DB62,Last M Syn,Yuki Hayashi,soundtrack,Moscow,13:12:54,Wednesday

BB56AF6C,Civilization IV Medley,Video Games Live,videogame,Saint-Petersburg,14:48:52,Monday

8A5D405F,I Hear You Calling,DJ Licious,dance,Moscow,15:00:02,Wednesday

70985C3B,Frozen River,Solar Energy,dance,Saint-Petersburg,09:05:46,Monday

96DF000A,Ещё один день,Melyazm,rusrock,Moscow,21:14:37,Friday

833E3CA5,The Alchemist,Mikolai Stroinski,soundtrack,Moscow,14:05:11,Friday

27CD1BA2,Älä droppaa mun tunnelmaa,Vesala,pop,Moscow,08:09:47,Monday

C7CE93A8,Corcovado (Quiet Nights of Quiet Stars) Pt. 2,,latin,Saint-Petersburg,21:51:28,Monday

35A4DEE0,Gypsy,Dingwei,electronic,Saint-Petersburg,21:58:26,Wednesday

93E2E60A,Funky Miami,Vic Martinez,rnb,Moscow,13:13:12,Monday

F71C1570,Мурашки,Инь-Ян,ruspop,Moscow,14:44:27,Friday

AE7523E9,Герои после войны,Волчья сотня,rock,Moscow,20:27:15,Monday

AC97E571,Wiseman,El Sam,dance,Moscow,21:01:57,Friday

FCF6AC55,Руны познай,Путь солнца,extrememetal,Moscow,15:00:49,Monday

1F6ADE7A,Держи меня крепче,Ольга Романовская,ruspop,Moscow,08:16:40,Friday

E27BC614,Когда я заплачу,Lera Deremova,pop,Moscow,14:58:09,Monday

3B5478F5,Lines Are Faded,Time Again,alternative,Moscow,21:49:16,Wednesday

4461F047,Are You the One,The Setting Son,rock,Moscow,21:51:39,Monday

EB754CC9,Разговор перед боем,Василий К. & Интеллигенты,rock,Saint-Petersburg,14:16:11,Monday

8BA92651,This Is the Way,Cavendish Music,rock,Moscow,14:00:21,Monday

D0A38B5F,Congratulations,Post Malone,hip,Moscow,20:36:39,Friday

B2495791,Prelude,Jesse Cook,pop,Moscow,13:47:49,Wednesday

E2314E2C,Сердючка,Каралла,pop,Moscow,14:01:18,Friday

CE959666,Chopping Down Babylon,NickyNutz,electronic,Moscow,20:18:33,Friday

FE3954E6,The Invisible Man,Marillion,progressive,Moscow,09:58:39,Monday

5EA96D47,Prelude in C Major,Josh Cohen,jazz,Saint-Petersburg,21:57:43,Wednesday

F96FEB80,Keep On Rockin',Shockillaz,dance,Saint-Petersburg,09:34:37,Wednesday

C96B3074,Is This a Trap?,,miscellaneous,Moscow,20:19:23,Wednesday

3472855A,Piano Quartet in A Minor,Pro Arte Quartet of George Enescu with Bucharest Philharmonic Orchestra,classical,Saint-Petersburg,14:46:09,Monday

F6E548D2,Endeløst,Rasmus Walter,pop,Saint-Petersburg,21:28:29,Wednesday

B2863642,Wavey,Cliq,dance,Moscow,13:14:16,Friday

B328B91F,Waves on the Pacific Coast,SelloRekt / LA Dreams,dance,Moscow,21:38:33,Monday

95C8D26B,Main Title,Maurice Jarre,pop,Saint-Petersburg,14:51:42,Wednesday

3AEEA698,Black Coffee,Carrrol Gibsons and his boyfriends,jazz,Moscow,14:52:57,Friday

B1EFC05A,She,Ira May,soul,Saint-Petersburg,21:15:28,Wednesday

C16B14B8,Symphony in E-Flat Major Op. 18 No. 1 W. C 26: I. Spiritoso,Pinchas Zukerman,classical,Saint-Petersburg,20:05:18,Monday

682A8E6B,The Philosopher's Stone 7,Der Blutharsch,psychedelic,Moscow,21:48:17,Monday

FF8287BB,My Cake,Cocaine Piss,rock,Moscow,20:32:16,Monday

3B0B8BC3,I Don't Wanna Go,Ballyhoo!,alternative,Moscow,20:43:27,Wednesday

BA6DFB40,Send Me High,Sy Sez feat. Phoenix Pearle,electronic,Moscow,09:33:34,Monday

2D9588D1,Ярны ташламагыз,Мурат Гайсин,tatar,Moscow,20:48:08,Monday

8B7BA2E3,Уверуй,,rusrap,Saint-Petersburg,13:20:46,Wednesday

B30F4F64,Lovesick,Lisa Alma,urban,Moscow,14:34:29,Wednesday

490B805B,You and Me at Christmas,Why Don't We,holiday,Moscow,13:00:29,Wednesday

C22A0701,Habibi Remix,Douzi,world,Moscow,21:38:13,Wednesday

1E27728C,Nierika,Dead Can Dance,indie,Saint-Petersburg,08:41:49,Wednesday

CFE8CB92,Only for You,Just Kiddin,dance,Moscow,09:43:35,Friday

45EC747A,Never Ending Story,Limahl,pop,Moscow,21:29:37,Friday

DE197971,Bis zum letzten Atemzug,Eisblume,pop,Moscow,20:43:26,Monday

C40238B8,Straight Lines,KWAYE,rnb,Saint-Petersburg,21:06:11,Wednesday

157E7A2B,Made in India,Algambra,new,Saint-Petersburg,14:16:03,Friday

1A1EE1E1,Rats and Rats and Rats For Candy,The Blood Brothers,posthardcore,Saint-Petersburg,21:23:53,Wednesday

C1F19A4A,Дорога,Плюм-Бум,ska,Moscow,13:43:57,Friday

788C5469,Ekela,Lilu,pop,Moscow,09:11:19,Wednesday

D93C9E41,Truck On D Road,Bunji Garlin,reggae,Saint-Petersburg,14:31:16,Friday

72291A1A,Gangsta Walk,,,Saint-Petersburg,20:18:54,Wednesday

374DC1D1,Kali-Yuga,Acherontas,metal,Saint-Petersburg,20:06:52,Friday

788C5469,Ush E Hima,Armo,pop,Moscow,09:20:56,Wednesday

9BC3D512,Под дождём,,ruspop,Moscow,14:00:32,Wednesday

FA034408,Beneath the Vaulted Sky (feat. Proofsound),Rumble Head,soundtrack,Moscow,14:48:03,Monday

B6EE4D05,My Queen Is Angela Davis,Sons Of Kemet,jazz,Saint-Petersburg,21:08:12,Monday

BF37689D,I The Mighty Defeatest,I The Mighty,rock,Saint-Petersburg,09:44:29,Wednesday

DC5BB23E,What If I Was White,Sticky Fingaz,hip,Moscow,21:42:09,Monday

2F0332C3,U.T.U.,Watzreal,hip,Saint-Petersburg,13:08:40,Wednesday

D58BA169,Good Good,Bossman Birdie,hip,Moscow,20:36:51,Monday

F56F8D85,She Does It Right,Dr Feelgood,pop,Moscow,09:33:23,Wednesday

B99BD614,Антидепрессант,NEOPVNK,deep,Moscow,21:37:55,Wednesday

606EBD6C,Beautiful Day Without You,Röyksopp,electronic,Moscow,13:30:53,Monday

EB40D15E,Недотрога,,ruspop,Moscow,14:52:39,Monday

1AE6AA6C,Диванная сотня,Убитые Рэпом,rusrap,Moscow,20:04:52,Monday

50FF6246,Into The Dissonance,Lunatica,epicmetal,Moscow,08:47:05,Monday

6C068CAF,Crush (1980 Me),Darren Hayes,pop,Moscow,09:01:43,Monday

730E8D89,Dirty Dancer,Sowop,hip,Moscow,08:10:52,Friday

10F7E9D0,,,pop,Saint-Petersburg,20:34:37,Wednesday

A8E68D8D,Cloviswing,Jean-Claude Laudat,pop,Saint-Petersburg,14:50:53,Friday

1D0C578F,Gender,Really Slow Motion,rock,Saint-Petersburg,20:27:17,Monday

1FD308B0,Flying High in the Sky,Kofe,jazz,Moscow,13:24:18,Monday

4C386BB7,Так Красиво,Archi-M,ruspop,Moscow,09:41:15,Friday

65EEAEB1,Tchaikovsky; String Quartet no. 3 op. 30; I: Andante sostenuto-Allegro moderato,Ruysdael Quartet,classical,Moscow,21:20:39,Monday

EA6C1BE6,Bang Bang,Mani,pop,Moscow,08:39:59,Monday

DF26CDD9,Winter Song,Ali & Theo,miscellaneous,Moscow,09:39:54,Monday

6898B5AF,Freaky Friday,Lil Dicky,rap,Moscow,13:18:48,Wednesday

1B9D490C,The One That Didn't Get Away... Yet,Get Busy Living,rock,Moscow,21:53:17,Monday

6914BD4D,Призрак,,rusrap,Saint-Petersburg,09:01:09,Friday

D934FE88,Addicted,Dean Mason,electronic,Moscow,09:14:14,Friday

5138110,Not Giving Up On Love,Mistic,new,Saint-Petersburg,20:03:04,Wednesday

50FE3621,Для него,Марта,ruspop,Moscow,08:58:17,Friday

D724DCC0,Endure,Megan Williamson,classical,Saint-Petersburg,21:05:42,Wednesday

BCEA335,Giati Tharris Me Kefi,Stamatis Kokotas,pop,Moscow,13:51:15,Friday

1267F51D,Killer,Crazy Lixx,rock,Saint-Petersburg,20:30:14,Friday

6E3389E,Consciousness,Fakear,electronic,Moscow,08:55:37,Monday

2009A1C8,Mums Yard,Dread MC,dance,Saint-Petersburg,13:07:16,Friday

44FC48FC,TOCA O CORACAO,,,Moscow,14:41:59,Friday

