id,message_date,user_id
1145_0,2018-09-02,1145
1145_1,2018-07-17,1145
1145_2,2018-09-09,1145
1145_3,2018-07-23,1145
1145_4,2018-08-31,1145
1145_5,2018-12-27,1145
1145_6,2018-08-04,1145
1145_7,2018-09-30,1145
1145_8,2018-07-19,1145
1145_9,2018-05-21,1145
1145_10,2018-06-17,1145
1145_11,2018-12-09,1145
1145_12,2018-11-09,1145
1145_13,2018-12-12,1145
1145_14,2018-10-29,1145
1145_15,2018-07-06,1145
1145_16,2018-10-01,1145
1145_17,2018-04-16,1145
1145_18,2018-11-19,1145
1145_19,2018-09-02,1145
1145_20,2018-07-15,1145
1145_21,2018-06-10,1145
1145_22,2018-09-15,1145
1145_23,2018-10-19,1145
1145_24,2018-12-07,1145
1145_25,2018-08-15,1145
1145_26,2018-07-03,1145
1145_27,2018-05-26,1145
1145_28,2018-05-06,1145
1145_29,2018-06-06,1145
1145_30,2018-11-23,1145
1145_31,2018-11-07,1145
1145_32,2018-07-01,1145
1145_33,2018-04-13,1145
1145_34,2018-06-13,1145
1145_35,2018-12-22,1145
1145_36,2018-05-09,1145
1145_37,2018-09-03,1145
1145_38,2018-05-19,1145
1145_39,2018-06-28,1145
1145_40,2018-05-02,1145
1145_41,2018-04-21,1145
1145_42,2018-05-10,1145
1145_43,2018-10-14,1145
1145_44,2018-07-30,1145
1145_45,2018-07-21,1145
1145_46,2018-12-12,1145
1145_47,2018-07-31,1145
1145_48,2018-05-31,1145
1145_49,2018-07-14,1145
1145_50,2018-09-24,1145
1145_51,2018-11-28,1145
1145_52,2018-11-09,1145
1145_53,2018-08-04,1145
1145_54,2018-10-24,1145
1145_55,2018-12-18,1145
1145_56,2018-05-07,1145
1145_57,2018-08-01,1145
1145_58,2018-08-06,1145
1145_59,2018-10-27,1145
1145_60,2018-04-20,1145
1145_61,2018-10-31,1145
1145_62,2018-07-25,1145
1145_63,2018-12-27,1145
1145_64,2018-08-16,1145
1145_65,2018-08-24,1145
1145_66,2018-10-31,1145
1145_67,2018-12-16,1145
1145_68,2018-11-15,1145
1145_69,2018-12-29,1145
1145_70,2018-07-14,1145
1145_71,2018-06-03,1145
1145_72,2018-09-22,1145
1145_73,2018-12-18,1145
1145_74,2018-10-08,1145
1145_75,2018-10-09,1145
1145_76,2018-08-11,1145
1145_77,2018-08-18,1145
1145_78,2018-08-06,1145
1145_79,2018-05-19,1145
1145_80,2018-06-21,1145
1145_81,2018-09-02,1145
1145_82,2018-06-10,1145
1145_83,2018-07-09,1145
1145_84,2018-06-12,1145
1145_85,2018-12-03,1145
1145_86,2018-09-02,1145
1145_87,2018-07-31,1145
1145_88,2018-04-23,1145
1145_89,2018-06-16,1145
1145_90,2018-11-06,1145
1145_91,2018-12-26,1145
1145_92,2018-08-31,1145
1145_93,2018-05-01,1145
1145_94,2018-06-18,1145
1145_95,2018-11-06,1145
1145_96,2018-11-22,1145
1145_97,2018-11-17,1145
1145_98,2018-11-26,1145
1145_99,2018-08-28,1145
1145_100,2018-04-12,1145
1145_101,2018-04-22,1145
1145_102,2018-12-26,1145
1145_103,2018-10-29,1145
1145_104,2018-06-22,1145
1145_105,2018-09-20,1145
1145_106,2018-11-18,1145
1145_107,2018-06-30,1145
1145_108,2018-10-31,1145
1145_109,2018-12-13,1145
1145_110,2018-07-04,1145
1145_111,2018-06-30,1145
1145_112,2018-05-23,1145
1145_113,2018-06-09,1145
1145_114,2018-09-09,1145
1145_115,2018-09-12,1145
1145_116,2018-08-20,1145
1145_117,2018-12-22,1145
1145_118,2018-06-05,1145
1145_119,2018-10-08,1145
1145_120,2018-10-18,1145
1145_121,2018-05-10,1145
1145_122,2018-06-30,1145
1145_123,2018-10-12,1145
1145_124,2018-09-12,1145
1145_125,2018-06-23,1145
1145_126,2018-06-28,1145
1145_127,2018-08-02,1145
1145_128,2018-10-07,1145
1145_129,2018-10-08,1145
1145_130,2018-07-22,1145
1145_131,2018-09-17,1145
1145_132,2018-09-28,1145
1145_133,2018-08-17,1145
1145_134,2018-10-11,1145
1145_135,2018-12-01,1145
1145_136,2018-08-10,1145
1145_137,2018-05-04,1145
1145_138,2018-07-07,1145
1145_139,2018-04-23,1145
1145_140,2018-08-31,1145
1145_141,2018-06-03,1145
1145_142,2018-04-22,1145
1145_143,2018-04-27,1145
1145_144,2018-11-01,1145
1145_145,2018-11-05,1145
1145_146,2018-08-12,1145
1145_147,2018-11-02,1145
1145_148,2018-09-10,1145
1145_149,2018-12-14,1145
1145_150,2018-11-21,1145
1145_151,2018-06-21,1145
1145_152,2018-11-11,1145
1145_153,2018-09-11,1145
1145_154,2018-08-14,1145
1145_155,2018-08-20,1145
1145_156,2018-11-25,1145
1145_157,2018-09-25,1145
1145_158,2018-06-24,1145
1145_159,2018-07-24,1145
1145_160,2018-11-28,1145
1145_161,2018-11-21,1145
1145_162,2018-06-19,1145
1145_163,2018-08-16,1145
1145_164,2018-10-11,1145
1145_165,2018-07-08,1145
1145_166,2018-04-22,1145
1145_167,2018-10-01,1145
1145_168,2018-07-28,1145
1145_169,2018-09-16,1145
1145_170,2018-12-29,1145
1145_171,2018-10-06,1145
1145_172,2018-07-12,1145
1145_173,2018-09-20,1145
1145_174,2018-06-08,1145
1145_175,2018-10-24,1145
1145_176,2018-12-06,1145
1145_177,2018-11-02,1145
1145_178,2018-05-08,1145
1145_179,2018-04-28,1145
1145_180,2018-09-27,1145
1145_181,2018-12-22,1145
1145_182,2018-12-08,1145
1145_183,2018-06-06,1145
1145_184,2018-08-07,1145
1145_185,2018-12-06,1145
1145_186,2018-06-09,1145
1145_187,2018-05-29,1145
1145_188,2018-09-04,1145
1145_189,2018-08-02,1145
1145_190,2018-05-05,1145
1145_191,2018-10-21,1145
1145_192,2018-12-03,1145
1145_193,2018-05-14,1145
1145_194,2018-08-30,1145
1145_195,2018-09-18,1145
1145_196,2018-09-24,1145
1145_197,2018-07-07,1145
1145_198,2018-10-31,1145
1145_199,2018-04-26,1145
1145_200,2018-06-15,1145
1145_201,2018-07-03,1145
1145_202,2018-05-01,1145
1145_203,2018-08-14,1145
1145_204,2018-04-20,1145
1145_205,2018-08-25,1145
1145_206,2018-08-24,1145
1145_207,2018-09-30,1145
1145_208,2018-09-10,1145
1145_209,2018-12-08,1145
1145_210,2018-06-06,1145
1145_211,2018-04-29,1145
1145_212,2018-12-14,1145
1145_213,2018-05-02,1145
1145_214,2018-11-10,1145
1145_215,2018-11-04,1145
1145_216,2018-08-30,1145
1145_217,2018-10-23,1145
1145_218,2018-07-26,1145
1145_219,2018-06-05,1145
1145_220,2018-09-20,1145
1145_221,2018-06-03,1145
1145_222,2018-04-16,1145
1145_223,2018-11-17,1145
1145_224,2018-07-04,1145
1145_225,2018-08-23,1145
1145_226,2018-06-02,1145
1145_227,2018-11-19,1145
1145_228,2018-07-10,1145
1145_229,2018-12-26,1145
1145_230,2018-12-04,1145
1145_231,2018-07-01,1145
1145_232,2018-07-05,1145
1145_233,2018-11-16,1145
1145_234,2018-11-06,1145
1145_235,2018-09-15,1145
1145_236,2018-05-30,1145
1145_237,2018-11-28,1145
1145_238,2018-06-18,1145
1145_239,2018-07-23,1145
1145_240,2018-11-25,1145
1145_241,2018-08-12,1145
1145_242,2018-08-25,1145
1145_243,2018-04-24,1145
1145_244,2018-04-29,1145
1145_245,2018-08-31,1145
1145_246,2018-05-07,1145
1145_247,2018-08-04,1145
1145_248,2018-04-13,1145
1145_249,2018-09-13,1145
1145_250,2018-05-20,1145
1145_251,2018-07-02,1145
1145_252,2018-07-12,1145
1145_253,2018-07-03,1145
1145_254,2018-07-24,1145
1145_255,2018-05-04,1145
1145_256,2018-10-31,1145
1145_257,2018-09-12,1145
1145_258,2018-04-26,1145
1145_259,2018-10-30,1145
1145_260,2018-05-18,1145
1145_261,2018-06-26,1145
1145_262,2018-05-02,1145
1145_263,2018-12-13,1145
1145_264,2018-07-15,1145
1145_265,2018-12-31,1145
1145_266,2018-09-29,1145
1145_267,2018-10-12,1145
1145_268,2018-07-27,1145
1145_269,2018-07-06,1145
1145_270,2018-12-14,1145
1145_271,2018-12-19,1145
1145_272,2018-04-25,1145
1145_273,2018-05-07,1145
1145_274,2018-10-24,1145
1145_275,2018-05-07,1145
1145_276,2018-07-05,1145
1145_277,2018-09-09,1145
1145_278,2018-09-22,1145
1145_279,2018-12-08,1145
1145_280,2018-11-02,1145
1145_281,2018-07-08,1145
1145_282,2018-06-07,1145
1145_283,2018-07-11,1145
1145_284,2018-12-24,1145
1145_285,2018-09-09,1145
1145_286,2018-12-04,1145
1145_287,2018-07-14,1145
1145_288,2018-12-27,1145
1145_289,2018-05-19,1145
1145_290,2018-04-24,1145
1145_291,2018-07-17,1145
1145_292,2018-10-26,1145
1145_293,2018-11-13,1145
1145_294,2018-10-20,1145
1145_295,2018-08-16,1145
1145_296,2018-11-26,1145
1145_297,2018-09-09,1145
1145_298,2018-05-03,1145
1145_299,2018-11-08,1145
1145_300,2018-05-12,1145
1145_301,2018-05-08,1145
1145_302,2018-05-19,1145
1145_303,2018-04-27,1145
1145_304,2018-04-27,1145
1145_305,2018-05-03,1145
1145_306,2018-05-24,1145
1145_307,2018-11-23,1145
1145_308,2018-09-06,1145
1145_309,2018-12-13,1145
1145_310,2018-08-20,1145
1145_311,2018-12-02,1145
1145_312,2018-07-10,1145
1145_313,2018-09-19,1145
1145_314,2018-04-27,1145
1145_315,2018-10-21,1145
1145_316,2018-07-02,1145
1145_317,2018-05-16,1145
1145_318,2018-11-05,1145
1145_319,2018-08-09,1145
1145_320,2018-11-15,1145
1145_321,2018-10-04,1145
1145_322,2018-09-19,1145
1145_323,2018-07-16,1145
1145_324,2018-06-04,1145
1145_325,2018-05-24,1145
1145_326,2018-10-25,1145
1145_327,2018-11-13,1145
1145_328,2018-06-20,1145
1145_329,2018-09-22,1145
1145_330,2018-05-28,1145
1145_331,2018-12-09,1145
1145_332,2018-08-03,1145
1145_333,2018-08-24,1145
1145_334,2018-07-11,1145
1145_335,2018-11-12,1145
1145_336,2018-11-30,1145
1145_337,2018-11-14,1145
1145_338,2018-12-24,1145
1145_339,2018-04-13,1145
1145_340,2018-06-06,1145
1145_341,2018-10-12,1145
1145_342,2018-04-23,1145
1145_343,2018-09-25,1145
1145_344,2018-11-17,1145
1145_345,2018-09-27,1145
1145_346,2018-08-03,1145
1145_347,2018-04-25,1145
1145_348,2018-07-04,1145
1145_349,2018-06-15,1145
1145_350,2018-11-30,1145
1145_351,2018-05-18,1145
1145_352,2018-10-13,1145
1145_353,2018-10-17,1145
1145_354,2018-11-02,1145
1145_355,2018-05-24,1145
1145_356,2018-11-17,1145
1145_357,2018-10-18,1145
1145_358,2018-11-24,1145
1145_359,2018-10-20,1145
1145_360,2018-08-03,1145
1145_361,2018-04-12,1145
1145_362,2018-12-23,1145
1145_363,2018-06-25,1145
1145_364,2018-06-26,1145
1145_365,2018-05-31,1145
1145_366,2018-11-14,1145
1145_367,2018-10-28,1145
1145_368,2018-07-14,1145
1145_369,2018-05-24,1145
1145_370,2018-12-13,1145
1145_371,2018-04-21,1145
1145_372,2018-12-16,1145
1145_373,2018-09-23,1145
1145_374,2018-09-23,1145
1145_375,2018-11-18,1145
1145_376,2018-07-29,1145
1145_377,2018-07-16,1145
1145_378,2018-06-10,1145
1145_379,2018-08-02,1145
1145_380,2018-09-23,1145
1145_381,2018-09-03,1145
1145_382,2018-11-17,1145
1145_383,2018-05-12,1145
1145_384,2018-08-15,1145
1145_385,2018-08-25,1145
1145_386,2018-06-28,1145
1145_387,2018-10-21,1145
1145_388,2018-04-26,1145
1145_389,2018-07-14,1145
1145_390,2018-09-13,1145
1145_391,2018-11-09,1145
1145_392,2018-09-15,1145
1145_393,2018-12-09,1145
1145_394,2018-12-06,1145
1145_395,2018-07-27,1145
1145_396,2018-08-25,1145
1145_397,2018-06-13,1145
1145_398,2018-12-28,1145
1145_399,2018-07-22,1145
1145_400,2018-05-02,1145
1145_401,2018-05-09,1145
1145_402,2018-11-30,1145
1145_403,2018-11-29,1145
1145_404,2018-08-25,1145
1145_405,2018-07-07,1145
1145_406,2018-09-05,1145
1145_407,2018-12-07,1145
1145_408,2018-05-20,1145
1145_409,2018-05-14,1145
1145_410,2018-04-30,1145
1145_411,2018-04-28,1145
1145_412,2018-10-26,1145
1145_413,2018-09-25,1145
1145_414,2018-05-14,1145
1145_415,2018-07-15,1145
1145_416,2018-06-14,1145
1145_417,2018-11-02,1145
1145_418,2018-06-23,1145
1145_419,2018-10-24,1145
1145_420,2018-06-20,1145
1145_421,2018-09-11,1145
1145_422,2018-08-15,1145
1145_423,2018-05-01,1145
1145_424,2018-08-14,1145
1145_425,2018-12-06,1145
1145_426,2018-12-01,1145
1145_427,2018-06-19,1145
1145_428,2018-09-24,1145
1145_429,2018-08-04,1145
1145_430,2018-10-29,1145
1145_431,2018-11-04,1145
1145_432,2018-08-16,1145
1145_433,2018-12-01,1145
1145_434,2018-12-30,1145
1145_435,2018-06-19,1145
1145_436,2018-10-26,1145
1145_437,2018-10-24,1145
1145_438,2018-10-13,1145
1145_439,2018-08-03,1145
1145_440,2018-05-27,1145
1145_441,2018-11-15,1145
1145_442,2018-10-07,1145
1145_443,2018-10-25,1145
1145_444,2018-09-15,1145
1145_445,2018-07-21,1145
1145_446,2018-07-08,1145
1145_447,2018-05-07,1145
1145_448,2018-11-19,1145
1145_449,2018-12-07,1145
1145_450,2018-06-09,1145
1145_451,2018-06-15,1145
1145_452,2018-08-10,1145
1145_453,2018-12-28,1145
1145_454,2018-09-24,1145
1145_455,2018-11-03,1145
1145_456,2018-08-04,1145
1145_457,2018-06-03,1145
1145_458,2018-07-09,1145
1145_459,2018-12-05,1145
1145_460,2018-10-02,1145
1145_461,2018-04-18,1145
1145_462,2018-09-26,1145
1145_463,2018-05-08,1145
1145_464,2018-05-31,1145
1145_465,2018-10-20,1145
1145_466,2018-10-29,1145
1145_467,2018-12-04,1145
1145_468,2018-08-24,1145
1145_469,2018-06-17,1145
1145_470,2018-12-25,1145
1145_471,2018-12-12,1145
1145_472,2018-08-24,1145
1145_473,2018-05-31,1145
1145_474,2018-11-07,1145
1145_475,2018-06-11,1145
1145_476,2018-08-06,1145
1145_477,2018-06-06,1145
1145_478,2018-08-21,1145
1145_479,2018-04-21,1145
1145_480,2018-09-25,1145
1145_481,2018-06-09,1145
1145_482,2018-05-12,1145
1145_483,2018-07-19,1145
1145_484,2018-05-10,1145
1145_485,2018-12-29,1145
1145_486,2018-10-30,1145
1145_487,2018-05-22,1145
1145_488,2018-11-06,1145
1145_489,2018-07-09,1145
1145_490,2018-11-27,1145
1145_491,2018-10-08,1145
1145_492,2018-12-23,1145
1145_493,2018-06-29,1145
1145_494,2018-08-09,1145
1145_495,2018-05-30,1145
1145_496,2018-08-04,1145
1145_497,2018-08-25,1145
1145_498,2018-08-12,1145
1145_499,2018-04-22,1145
1145_500,2018-11-27,1145
1145_501,2018-11-26,1145
1145_502,2018-07-19,1145
1145_503,2018-07-28,1145
1145_504,2018-11-14,1145
1145_505,2018-11-19,1145
1145_506,2018-04-18,1145
1145_507,2018-09-21,1145
1145_508,2018-11-04,1145
1145_509,2018-08-27,1145
1145_510,2018-06-14,1145
1145_511,2018-06-22,1145
1145_512,2018-05-23,1145
1145_513,2018-06-18,1145
1145_514,2018-04-26,1145
1145_515,2018-09-21,1145
1145_516,2018-09-11,1145
1145_517,2018-08-20,1145
1145_518,2018-12-18,1145
1145_519,2018-07-02,1145
1145_520,2018-11-20,1145
1145_521,2018-05-11,1145
1145_522,2018-08-13,1145
1145_523,2018-07-26,1145
1145_524,2018-05-07,1145
1145_525,2018-12-04,1145
1145_526,2018-06-08,1145
1145_527,2018-06-04,1145
1145_528,2018-12-22,1145
1145_529,2018-11-09,1145
1145_530,2018-05-15,1145
1145_531,2018-06-25,1145
1145_532,2018-05-28,1145
1145_533,2018-11-14,1145
1145_534,2018-12-04,1145
1145_535,2018-07-07,1145
1145_536,2018-05-23,1145
1145_537,2018-07-29,1145
1145_538,2018-05-05,1145
1145_539,2018-05-18,1145
1145_540,2018-11-09,1145
1145_541,2018-11-14,1145
1145_542,2018-05-01,1145
1145_543,2018-05-01,1145
1145_544,2018-11-12,1145
1145_545,2018-07-23,1145
1145_546,2018-12-01,1145
1145_547,2018-11-12,1145
1145_548,2018-04-29,1145
1145_549,2018-04-14,1145
1145_550,2018-11-10,1145
1145_551,2018-12-25,1145
1145_552,2018-09-26,1145
1145_553,2018-12-07,1145
1145_554,2018-08-25,1145
1145_555,2018-04-18,1145
1145_556,2018-09-21,1145
1145_557,2018-10-18,1145
1145_558,2018-07-17,1145
1145_559,2018-07-20,1145
1145_560,2018-11-23,1145
1145_561,2018-09-30,1145
1145_562,2018-06-01,1145
1145_563,2018-04-19,1145
1145_564,2018-10-05,1145
1145_565,2018-08-08,1145
1145_566,2018-10-21,1145
1145_567,2018-07-28,1145
1145_568,2018-08-23,1145
1145_569,2018-09-14,1145
1145_570,2018-05-02,1145
1145_571,2018-04-21,1145
1145_572,2018-10-23,1145
1145_573,2018-09-30,1145
1145_574,2018-12-08,1145
1145_575,2018-06-26,1145
1145_576,2018-04-20,1145
1145_577,2018-12-11,1145
1145_578,2018-07-21,1145
1145_579,2018-07-03,1145
1145_580,2018-08-27,1145
1145_581,2018-10-07,1145
1145_582,2018-08-17,1145
1145_583,2018-10-04,1145
1145_584,2018-11-26,1145
1145_585,2018-07-13,1145
1145_586,2018-05-12,1145
1145_587,2018-04-30,1145
1145_588,2018-10-09,1145
1145_589,2018-07-20,1145
1145_590,2018-08-29,1145
1145_591,2018-07-13,1145
1145_592,2018-06-08,1145
1145_593,2018-08-08,1145
1145_594,2018-12-06,1145
1145_595,2018-08-08,1145
1145_596,2018-10-29,1145
1145_597,2018-05-28,1145
1145_598,2018-11-26,1145
1145_599,2018-10-09,1145
1145_600,2018-11-11,1145
1145_601,2018-09-21,1145
1145_602,2018-12-20,1145
1145_603,2018-06-19,1145
1145_604,2018-05-15,1145
1145_605,2018-08-02,1145
1145_606,2018-10-19,1145
1145_607,2018-11-07,1145
1145_608,2018-08-03,1145
1145_609,2018-06-24,1145
1145_610,2018-11-07,1145
1145_611,2018-10-30,1145
1145_612,2018-09-10,1145
1145_613,2018-06-15,1145
1145_614,2018-12-14,1145
1145_615,2018-10-26,1145
1145_616,2018-06-13,1145
1145_617,2018-11-12,1145
1145_618,2018-06-27,1145
1145_619,2018-07-22,1145
1145_620,2018-05-25,1145
1145_621,2018-10-08,1145
1145_622,2018-11-25,1145
1145_623,2018-04-13,1145
1145_624,2018-06-26,1145
1145_625,2018-05-03,1145
1145_626,2018-07-22,1145
1145_627,2018-07-10,1145
1145_628,2018-04-20,1145
1145_629,2018-06-04,1145
1145_630,2018-10-15,1145
1145_631,2018-04-17,1145
1145_632,2018-04-23,1145
1145_633,2018-11-19,1145
1145_634,2018-06-10,1145
1145_635,2018-08-01,1145
1145_636,2018-09-16,1145
1145_637,2018-12-10,1145
1145_638,2018-05-14,1145
1145_639,2018-08-10,1145
1145_640,2018-12-23,1145
1145_641,2018-11-29,1145
1145_642,2018-05-14,1145
1145_643,2018-06-16,1145
1145_644,2018-12-24,1145
1145_645,2018-07-10,1145
1145_646,2018-12-26,1145
1145_647,2018-09-25,1145
1145_648,2018-08-16,1145
1145_649,2018-12-12,1145
1145_650,2018-09-27,1145
1145_651,2018-05-04,1145
1145_652,2018-08-09,1145
1145_653,2018-07-21,1145
1145_654,2018-04-30,1145
1145_655,2018-07-01,1145
1145_656,2018-12-30,1145
1145_657,2018-08-22,1145
1145_658,2018-08-01,1145
1145_659,2018-09-14,1145
1145_660,2018-10-10,1145
1145_661,2018-12-03,1145
1145_662,2018-12-31,1145
1145_663,2018-07-11,1145
1145_664,2018-12-18,1145
1145_665,2018-04-23,1145
1145_666,2018-06-14,1145
1145_667,2018-06-30,1145
1145_668,2018-07-11,1145
1145_669,2018-07-13,1145
1145_670,2018-04-27,1145
1145_671,2018-09-20,1145
1145_672,2018-04-16,1145
1145_673,2018-08-27,1145
1145_674,2018-09-22,1145
1145_675,2018-08-05,1145
1145_676,2018-08-06,1145
1145_677,2018-06-13,1145
1145_678,2018-04-23,1145
1145_679,2018-08-23,1145
1145_680,2018-12-24,1145
1145_681,2018-05-21,1145
1145_682,2018-06-22,1145
1145_683,2018-06-04,1145
1145_684,2018-07-30,1145
1145_685,2018-11-28,1145
1145_686,2018-09-07,1145
1145_687,2018-10-11,1145
1145_688,2018-09-10,1145
1145_689,2018-10-26,1145
1145_690,2018-05-20,1145
1145_691,2018-09-24,1145
1145_692,2018-06-16,1145
1145_693,2018-09-02,1145
1145_694,2018-08-01,1145
1145_695,2018-11-25,1145
1145_696,2018-06-15,1145
1145_697,2018-05-23,1145
1145_698,2018-12-04,1145
1145_699,2018-07-20,1145
1145_700,2018-07-25,1145
1145_701,2018-08-20,1145
1145_702,2018-08-24,1145
1145_703,2018-06-22,1145
1145_704,2018-11-05,1145
1145_705,2018-07-11,1145
1145_706,2018-12-13,1145
1145_707,2018-12-05,1145
1145_708,2018-08-22,1145
1145_709,2018-05-19,1145
1145_710,2018-05-19,1145
1145_711,2018-05-06,1145
1145_712,2018-05-24,1145
1145_713,2018-08-27,1145
1145_714,2018-05-14,1145
1145_715,2018-08-09,1145
1145_716,2018-08-27,1145
1145_717,2018-06-27,1145
1145_718,2018-06-25,1145
1145_719,2018-07-28,1145
1145_720,2018-07-25,1145
1145_721,2018-08-17,1145
1145_722,2018-09-30,1145
1145_723,2018-07-08,1145
1145_724,2018-10-14,1145
1145_725,2018-09-03,1145
1145_726,2018-08-28,1145
1145_727,2018-07-19,1145
1145_728,2018-05-12,1145
1145_729,2018-05-05,1145
1145_730,2018-04-18,1145
1145_731,2018-09-11,1145
1145_732,2018-12-29,1145
1145_733,2018-05-22,1145
1145_734,2018-12-27,1145
1145_735,2018-07-25,1145
1145_736,2018-04-30,1145
1145_737,2018-12-31,1145
1145_738,2018-04-18,1145
1145_739,2018-07-11,1145
1145_740,2018-06-29,1145
1145_741,2018-08-26,1145
1145_742,2018-06-15,1145
1145_743,2018-12-02,1145
1145_744,2018-09-24,1145
1145_745,2018-08-01,1145
1145_746,2018-08-10,1145
1145_747,2018-07-01,1145
1145_748,2018-07-03,1145
1145_749,2018-11-10,1145
1145_750,2018-12-30,1145
1145_751,2018-05-28,1145
1145_752,2018-07-12,1145
1145_753,2018-07-06,1145
1145_754,2018-10-08,1145
1145_755,2018-11-01,1145
1145_756,2018-12-13,1145
1145_757,2018-11-11,1145
1145_758,2018-07-13,1145
1145_759,2018-11-06,1145
1145_760,2018-08-07,1145
1145_761,2018-05-11,1145
1145_762,2018-12-17,1145
1145_763,2018-11-24,1145
1145_764,2018-06-20,1145
1145_765,2018-05-25,1145
1145_766,2018-12-08,1145
1145_767,2018-12-15,1145
1145_768,2018-11-13,1145
1145_769,2018-07-20,1145
1145_770,2018-05-10,1145
1145_771,2018-09-24,1145
1145_772,2018-12-05,1145
1145_773,2018-05-29,1145
1145_774,2018-07-31,1145
1145_775,2018-09-11,1145
1145_776,2018-07-08,1145
1145_777,2018-05-18,1145
1145_778,2018-10-03,1145
1145_779,2018-06-16,1145
1145_780,2018-12-12,1145
1145_781,2018-07-13,1145
1145_782,2018-06-26,1145
1145_783,2018-11-07,1145
1145_784,2018-11-17,1145
1145_785,2018-08-05,1145
1145_786,2018-06-28,1145
1145_787,2018-08-30,1145
1145_788,2018-12-16,1145
1145_789,2018-06-15,1145
1145_790,2018-09-28,1145
1145_791,2018-05-15,1145
1145_792,2018-05-19,1145
1145_793,2018-12-09,1145
1145_794,2018-12-30,1145
1145_795,2018-11-02,1145
1145_796,2018-04-23,1145
1145_797,2018-07-03,1145
1145_798,2018-09-30,1145
1145_799,2018-06-03,1145
1145_800,2018-10-31,1145
1145_801,2018-10-12,1145
1145_802,2018-08-16,1145
1145_803,2018-07-02,1145
1145_804,2018-10-04,1145
1145_805,2018-08-06,1145
1145_806,2018-09-14,1145
1145_807,2018-05-24,1145
1145_808,2018-06-19,1145
1145_809,2018-12-16,1145
1145_810,2018-11-24,1145
1145_811,2018-08-04,1145
1145_812,2018-08-08,1145
1145_813,2018-12-10,1145
1145_814,2018-05-18,1145
1145_815,2018-08-09,1145
1145_816,2018-07-14,1145
1145_817,2018-08-04,1145
1145_818,2018-07-17,1145
1145_819,2018-08-15,1145
1145_820,2018-12-30,1145
1145_821,2018-06-13,1145
1145_822,2018-07-01,1145
1145_823,2018-05-30,1145
1145_824,2018-07-13,1145
1145_825,2018-06-22,1145
1145_826,2018-11-09,1145
1145_827,2018-06-13,1145
1145_828,2018-08-14,1145
1145_829,2018-11-09,1145
1145_830,2018-12-25,1145
1145_831,2018-08-07,1145
1145_832,2018-07-19,1145
1145_833,2018-09-03,1145
1145_834,2018-08-14,1145
1145_835,2018-11-12,1145
1145_836,2018-05-21,1145
1145_837,2018-12-18,1145
1145_838,2018-06-28,1145
1145_839,2018-08-22,1145
1145_840,2018-07-23,1145
1145_841,2018-09-18,1145
1145_842,2018-11-02,1145
1145_843,2018-12-23,1145
1145_844,2018-12-21,1145
1145_845,2018-06-08,1145
1145_846,2018-05-07,1145
1145_847,2018-08-10,1145
1145_848,2018-10-13,1145
1145_849,2018-06-23,1145
1145_850,2018-11-14,1145
1145_851,2018-05-01,1145
1145_852,2018-05-19,1145
1145_853,2018-04-17,1145
1145_854,2018-04-26,1145
1146_0,2018-06-04,1146
1146_1,2018-06-02,1146
1146_2,2018-10-31,1146
1146_3,2018-10-03,1146
1146_4,2018-06-15,1146
1146_5,2018-09-02,1146
1146_6,2018-10-21,1146
1146_7,2018-08-06,1146
1146_8,2018-08-02,1146
1146_9,2018-09-22,1146
1146_10,2018-10-10,1146
1146_11,2018-07-26,1146
1146_12,2018-11-08,1146
1146_13,2018-06-13,1146
1146_14,2018-10-01,1146
1146_15,2018-07-01,1146
1146_16,2018-06-15,1146
1146_17,2018-07-19,1146
1146_18,2018-06-09,1146
1146_19,2018-09-21,1146
1146_20,2018-08-27,1146
1146_21,2018-08-17,1146
1146_22,2018-10-30,1146
1146_23,2018-11-15,1146
1146_24,2018-12-29,1146
1146_25,2018-09-02,1146
1146_26,2018-12-30,1146
1146_27,2018-10-11,1146
1146_28,2018-09-14,1146
1146_29,2018-10-24,1146
1146_30,2018-07-21,1146
1146_31,2018-06-23,1146
1146_32,2018-12-16,1146
1146_33,2018-12-15,1146
1146_34,2018-08-17,1146
1146_35,2018-06-17,1146
1146_36,2018-10-10,1146
1146_37,2018-10-31,1146
1146_38,2018-07-31,1146
1146_39,2018-11-29,1146
1146_40,2018-06-27,1146
1146_41,2018-11-20,1146
1146_42,2018-07-09,1146
1146_43,2018-12-04,1146
1146_44,2018-09-23,1146
1146_45,2018-07-25,1146
1146_46,2018-09-06,1146
1146_47,2018-07-18,1146
1146_48,2018-11-08,1146
1146_49,2018-11-23,1146
1146_50,2018-07-15,1146
1146_51,2018-06-01,1146
1146_52,2018-11-21,1146
1146_53,2018-11-15,1146
1146_54,2018-08-10,1146
1146_55,2018-07-02,1146
1146_56,2018-11-05,1146
1146_57,2018-06-05,1146
1146_58,2018-08-05,1146
1146_59,2018-09-01,1146
1146_60,2018-11-05,1146
1146_61,2018-07-21,1146
1146_62,2018-11-17,1146
1146_63,2018-11-14,1146
1146_64,2018-12-26,1146
1146_65,2018-06-20,1146
1146_66,2018-05-30,1146
1146_67,2018-08-13,1146
1146_68,2018-12-27,1146
1146_69,2018-08-19,1146
1146_70,2018-09-02,1146
1146_71,2018-07-30,1146
1146_72,2018-07-21,1146
1146_73,2018-10-01,1146
1146_74,2018-10-26,1146
1146_75,2018-07-27,1146
1146_76,2018-09-09,1146
